AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.topic,Input.argument,Input.label,Input.tokenized_argument,Answer.feedback,Answer.selected_words,Answer.stance-prediction.con,Answer.stance-prediction.pro,Answer.word_0,Answer.word_1,Answer.word_10,Answer.word_11,Answer.word_12,Answer.word_13,Answer.word_15,Answer.word_16,Answer.word_17,Answer.word_19,Answer.word_2,Answer.word_20,Answer.word_21,Answer.word_22,Answer.word_23,Answer.word_24,Answer.word_25,Answer.word_26,Answer.word_27,Answer.word_29,Answer.word_3,Answer.word_30,Answer.word_31,Answer.word_32,Answer.word_34,Answer.word_35,Answer.word_36,Answer.word_38,Answer.word_39,Answer.word_4,Answer.word_40,Answer.word_41,Answer.word_42,Answer.word_44,Answer.word_45,Answer.word_46,Answer.word_47,Answer.word_5,Answer.word_6,Answer.word_7,Answer.word_8,Answer.word_9,Approve,Reject
33IZTU6J84DX1KDWGBLN2291I4HSXA,A3VPD34C23PQTQ,Submitted,Tue Jan 05 17:27:57 PST 2021,Tue Jan 05 17:28:46 PST 2021,Fri Jan 08 17:28:46 PST 2021,49,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_0,word_6,word_9,word_19,word_20,word_34,word_36,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
333U7HK6ICRQ4BPP2HBXGUFM62HDJ0,A3W341JMZSKATX,Submitted,Tue Jan 05 14:46:38 PST 2021,Tue Jan 05 15:34:50 PST 2021,Fri Jan 08 15:34:50 PST 2021,2892,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_22,word_24,word_26,word_27,word_36,word_42,word_44,word_45,word_47",FALSE,TRUE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
32M8BPYGAWYXLKFAMPR5AE3J6F8IG3,A416NAWAPDAMV,Submitted,Tue Jan 05 14:47:04 PST 2021,Tue Jan 05 14:49:13 PST 2021,Fri Jan 08 14:49:13 PST 2021,129,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",I hope my work is helpful to your study,"word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3X08E93BHYUFV7V38B9U1K0P3AB66W,A49A0FF6ZXYDU,Submitted,Tue Jan 05 14:56:45 PST 2021,Tue Jan 05 15:23:03 PST 2021,Fri Jan 08 15:23:03 PST 2021,1578,100% (1/1),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_34,word_35,word_36,word_38,word_39,word_40,word_41,word_42,word_44",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3FK0YFF9P2SLPNP5ARPAP4WN1WTVV3,A4H31418X7MBU,Submitted,Tue Jan 05 15:12:27 PST 2021,Tue Jan 05 15:14:01 PST 2021,Fri Jan 08 15:14:01 PST 2021,94,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_0,word_19,word_20,word_21,word_22,word_23,word_24,word_25,word_26",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3YMTUJH0DVS7II21L0O8FW8PRRF4TJ,A5A14MTB35J23,Submitted,Tue Jan 05 14:41:16 PST 2021,Tue Jan 05 14:44:32 PST 2021,Fri Jan 08 14:44:32 PST 2021,196,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_19,word_20,word_22,word_23,word_24,word_25,word_26,word_27",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3YT88D1N0BANX3TARD5X40TNUESK38,A5BCSSPC180AG,Submitted,Tue Jan 05 14:44:00 PST 2021,Tue Jan 05 14:45:21 PST 2021,Fri Jan 08 14:45:21 PST 2021,81,100% (51/51),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_40,word_41,word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3QECW5O0KKDPE161Z57IKOE3RNA5TP,A6AB1O0UYB7PI,Submitted,Tue Jan 05 14:47:01 PST 2021,Tue Jan 05 14:54:46 PST 2021,Fri Jan 08 14:54:46 PST 2021,465,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_0,word_5,word_6,word_9,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
354GIDR5ZEIP3LN94XDWJIG7D4300O,A6JKKANO7F4KD,Submitted,Tue Jan 05 15:07:22 PST 2021,Tue Jan 05 15:11:53 PST 2021,Fri Jan 08 15:11:53 PST 2021,271,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_39,word_40,word_41,word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3WMOAN2SRE98HIGW803JFN2AFTQNVD,A70TBKPGWQZO4,Submitted,Tue Jan 05 14:53:51 PST 2021,Tue Jan 05 15:08:52 PST 2021,Fri Jan 08 15:08:52 PST 2021,901,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_19,word_20,word_22,word_24,word_27,word_42,word_44,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
38JBBYETQRM5TZK4V5ZDGA8OOHV4EW,A76WEZ9QGREEM,Submitted,Tue Jan 05 15:54:26 PST 2021,Tue Jan 05 15:56:47 PST 2021,Fri Jan 08 15:56:47 PST 2021,141,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_0,word_22,word_24,word_26,word_27,word_34,word_36,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3LRKMWOKB8TT1GWDNEU285C8S962Z2,A8289AEOKHKV4,Submitted,Tue Jan 05 15:09:59 PST 2021,Tue Jan 05 15:11:27 PST 2021,Fri Jan 08 15:11:27 PST 2021,88,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_34,word_35,word_36,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3OCHAWUVGRWZD10OB2CLBGIR19TKX8,ABFJSOC07JFH2,Submitted,Tue Jan 05 14:53:11 PST 2021,Tue Jan 05 14:57:16 PST 2021,Fri Jan 08 14:57:16 PST 2021,245,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_22,word_23,word_24,word_25,word_26,word_27,word_36,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
35BLDD71I992Y7UFBOEDAA9JP82ZVC,ABGFBUCWV7C23,Submitted,Tue Jan 05 16:10:24 PST 2021,Tue Jan 05 16:12:20 PST 2021,Fri Jan 08 16:12:20 PST 2021,116,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",Thanks!,"word_34,word_35,word_36,word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3WLEIWSYHRT7AVWJHSOV8Y83WJP2HC,ABN9IUIM1YA7Y,Submitted,Tue Jan 05 15:08:39 PST 2021,Tue Jan 05 15:10:50 PST 2021,Fri Jan 08 15:10:50 PST 2021,131,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_39,word_40,word_41,word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3FK0YFF9P2SLPNP5ARPAP4WN1WSVV2,ACBK30I7R42NI,Submitted,Tue Jan 05 14:56:07 PST 2021,Tue Jan 05 14:58:18 PST 2021,Fri Jan 08 14:58:18 PST 2021,131,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",Good luck with your study!,"word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3FTF2T8WLUU075C7X0PAJOQ4HEO9WP,ACJFWPKW4JA59,Submitted,Tue Jan 05 17:41:14 PST 2021,Tue Jan 05 17:46:29 PST 2021,Fri Jan 08 17:46:29 PST 2021,315,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3UN61F00HZ1CYMT9VG2NK9DL32DR5Y,ACY3ZOOZMVS7Y,Submitted,Tue Jan 05 14:59:56 PST 2021,Tue Jan 05 15:00:55 PST 2021,Fri Jan 08 15:00:55 PST 2021,59,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_19,word_20,word_21,word_22,word_23,word_24,word_25,word_26,word_27",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
32Z9ZLUT1OWLH2LO4QMSFBB6XOKHOW,AD1ILDUXZHASF,Submitted,Tue Jan 05 14:40:46 PST 2021,Tue Jan 05 14:43:07 PST 2021,Fri Jan 08 14:43:07 PST 2021,141,100% (9/9),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_22,word_23,word_24,word_25,word_26,word_27,word_34,word_35,word_36",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3EICBYG6478GZJJB2LGMWOX4L25JC6,ADJ9I7ZBFYFH7,Submitted,Tue Jan 05 14:51:00 PST 2021,Tue Jan 05 14:55:39 PST 2021,Fri Jan 08 14:55:39 PST 2021,279,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_39,word_40,word_41,word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3PZDLQMM0WXGTNL3V0AUX7BNJRJ2C2,ADVCIFLB5A9B,Submitted,Tue Jan 05 14:47:18 PST 2021,Tue Jan 05 14:48:18 PST 2021,Fri Jan 08 14:48:18 PST 2021,60,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_19,word_34,word_36,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
38BQUHLA9ZC79GMZVN257GJ2EALOME,AE3ZQZ2Z81Z11,Submitted,Tue Jan 05 15:48:13 PST 2021,Tue Jan 05 15:48:47 PST 2021,Fri Jan 08 15:48:47 PST 2021,34,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_40,word_42,word_44,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3F0BG9B9MSZ0IRJEX49EQPKEXVN7YV,AFU00NU09CFXE,Submitted,Tue Jan 05 14:41:21 PST 2021,Tue Jan 05 15:13:07 PST 2021,Fri Jan 08 15:13:07 PST 2021,1906,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_39,word_40,word_42,word_44,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
31LM9EDVOO4ZQNG2RBP0CZRGK6JJNO,AG36U7IOG2LAP,Submitted,Tue Jan 05 14:53:58 PST 2021,Tue Jan 05 15:12:24 PST 2021,Fri Jan 08 15:12:24 PST 2021,1106,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_19,word_20,word_21,word_22,word_23,word_24,word_25,word_26,word_27",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3YZ8UPK3VWYPDZU5EKK03Q6F2I5UCF,AH7Z2M3KSQ4DW,Submitted,Tue Jan 05 15:54:48 PST 2021,Tue Jan 05 16:03:12 PST 2021,Fri Jan 08 16:03:12 PST 2021,504,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_34,word_36,word_39,word_40,word_42,word_44,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
35H6S234SDCJC3VP3SZP9EMP7FZ56E,AHKYVHP6591H8,Submitted,Tue Jan 05 14:42:09 PST 2021,Tue Jan 05 14:44:02 PST 2021,Fri Jan 08 14:44:02 PST 2021,113,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3KOPY89HMBESMJNS9S5L3LTAFPT3JT,AJ4T7PTRYNSUW,Submitted,Tue Jan 05 14:58:09 PST 2021,Tue Jan 05 15:00:50 PST 2021,Fri Jan 08 15:00:50 PST 2021,161,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_39,word_40,word_41,word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
